/dic,,,,,
/@from,/@to,/l/#id,/l/w/c,/l/w/d,/l/w/t
es,en,20,trébol,club,{m} [card games]
es,en,20,trébol,clover,{m}
es,en,20,trébol,trefoil,{m} [heraldiccharge]
es,en,20,trébol,"trefoil, shamrock",{m}
es,en,20,tríceps,triceps,{m}
es,en,20,tríceps braquial,triceps brachii,{m}
es,en,20,tríceps sural,triceps surae,{m}
es,en,20,trebejar,to play,{v} [rare]
es,en,20,trebejar,"to romp, frisk, gambol",{v}
es,en,20,trebejo,"diversion, pastime","{m} [archaic, obsolete]"
es,en,20,trebejo,"joke, jest","{m} [archaic, obsolete]"
es,en,20,trebejo,chess piece,{m}
es,en,20,trebejo,toy,{m}
es,en,20,trebejo,"tool, utensil, instrument","{m} [usually, plural]"
es,en,20,trece,thirteen,{cardinal num} [cardinal]
es,en,20,trecho,"distance, stretch, extension (in space or time)",{m}
es,en,20,trecho,"way, trail, walk",{m}
es,en,20,tregua,"rest, break",{f}
es,en,20,tregua,truce,{f}
es,en,20,trehalasa,trehalase,{f} [enzyme]
es,en,20,trehalosa,trehalose,{f} [carbohydrates]
es,en,20,treinta,thirty,{cardinal num} [cardinal]
es,en,20,treintaytantos,thirtysomething,{cardinal num}
es,en,20,tremedal,"quag, quagmire",{m}
es,en,20,tremendamente,tremendously,{adv}
es,en,20,tremendo,tremendous,{adj}
es,en,20,tren,train,{m}
es,en,20,tren interurbano,commuter rail,{m}
es,en,20,trentón,thirtysomething,{m}
es,en,20,tren ultraligero,ultra light rail,{n}
es,en,20,trenza,"plait, braid, truss",{f}
es,en,20,trenzar,To plait; to braid,{v}
es,en,20,treonina,threonine,{f} [amino acid]
es,en,20,treosa,threose,{m} [carbohydrates]
es,en,20,trepador,climbing,{adj}
es,en,20,trepador,careerist,{m}
es,en,20,trepador,climber,{m}
es,en,20,trepador,social climber,{m}
es,en,20,trepamonos,climbing frame,{m}
es,en,20,trepanación,trepanation,{f} [surgery]
es,en,20,trepar,to climb,{v}
es,en,20,trepatroncos,"treecreeper, better known as the agateador",{m}
es,en,20,trepatroncos,woodcreeper,{m}
es,en,20,trepidar,to vibrate,{v}
es,en,20,treprostinil,treprostinil,{m} [pharmaceutical drug]
es,en,20,tres,three,{cardinal num} [cardinal]
es,en,20,trescientas,feminine form of trescientos,{num}
es,en,20,trescientos,three hundred,{num}
es,en,20,tres en raya,"tic-tac-toe, or noughts and crosses",{m}
es,en,20,treta,trick,{f}
es,en,20,tráfago,"hustle, bustle",{m} [colloquial]
es,en,20,tráfago,"tiring activities, work",{m}
es,en,20,tráfago,traffic,{m}
es,en,20,tráfico,smuggle,{m} [Latin America]
es,en,20,tráfico,traffic,{m}
es,en,20,trófico,trophic,{adj}
es,en,20,trágicamente,tragically,{adv}
es,en,20,trágico,tragic,{adj} [drama]
es,en,20,trágico,"tragic, distressful",{adj}
es,en,20,triangular,triangular,{adj}
es,en,20,triangular,to triangulate,{v}
es,en,20,triario,triarius,{m} [military of Ancient Rome]
es,en,20,triatleta,triathlete,{mf}
es,en,20,triatlón,triathlon,{m}
es,en,20,triazina,triazine,{f} [organic compound]
es,en,20,tribadismo,"tribadism, a form of lesbian intercourse involving the rubbing together of two partners' vulvae",{m}
es,en,20,tribal,tribal,{adj}
es,en,20,tribología,tribology,{f}
es,en,20,tribu,tribe,{f}
es,en,20,tribunal,tribunal,{m}
es,en,20,tribunal testamentario,probate court,{n}
es,en,20,tributar,to render; to pay tribute to,{v}
es,en,20,tricampeón,three-time champion; one who has won a championship three times,{m}
es,en,20,tricentésimo,three hundredth,{adj}
es,en,20,triciclo,Any three-wheeled vehicle,{m}
es,en,20,triciclo,tricycle (bicycle with three wheels),{m}
es,en,20,tricloroacetato,trichloroacetate,{m} [organic compound]
es,en,20,tricloroacético,trichloroacetic,{adj}
es,en,20,tricloroetileno,trichloroethylene,{m} [organic compound]
es,en,20,triclosán,triclosan,{m} [organic compound]
es,en,20,tórico,toric; toroidal,{adj}
es,en,20,tricofilia,trichophilia,{f}
es,en,20,tricolor,tricolor (having three colors),{adj}
es,en,20,tricolor,tricolour (flag),{m}
es,en,20,tricornio,tri-corn hat,{m}
es,en,20,tricotómico,Pertaining to trichotomy,{adj}
es,en,20,tricotomía,trichotomy,{f}
es,en,20,tricóptero,caddis fly,{m}
es,en,20,tricótomo,trichotomous,{adj}
es,en,20,tridecágono,"triskaidecagon, tridecagon",{m} [geometry]
es,en,20,tridente,trident (a three-pronged spear),{m}
es,en,20,tridimensional,"three-dimensional, tridimensional",{adj}
es,en,20,tridisminuido,tridiminished,{adj} [geometry]
es,en,20,Trieste,Trieste (town),{prop}
es,en,20,trietilamina,triethylamine,{f} [organic compound]
es,en,20,trifenilmetano,triphenylmethane,{m} [organic compound]
es,en,20,trifosfato,triphosphate,{m} [chemistry]
es,en,20,trifulca,"punch-up, ruckus",{f}
es,en,20,trifulca,"quarrel, row",{f}
es,en,20,triglicérido,triglyceride,{m} [organic compound]
es,en,20,trigo,wheat,{m}
es,en,20,trigonometría,trigonometry,{f} [mathematics]
es,en,20,trigonométrico,trigonometric,{adj}
es,en,20,trigésimo,thirtieth,{adj}
es,en,20,trigésimo,thirtieth,{m}
es,en,20,trigueño,"Resembling wheat, wheaten",{adj}
es,en,20,trilingüe,trilingual,{adj}
es,en,20,trilla,gurnard (fish),{f}
es,en,20,trilla,threshing,{f}
es,en,20,trillar,to thresh,{v}
es,en,20,trillizo,triplet; in a group of three,{adj}
es,en,20,trillizo,triplet,{m}
es,en,20,trillón,a quintillion; 1018,{m} [cardinal]
es,en,20,trilogía,trilogy,{f}
es,en,20,trimestral,trimestral,{adj}
es,en,20,trimestre,trimester,{m}
es,en,20,trimetilpentano,trimethylpentane,{m} [organic compound]
es,en,20,trimetoprima,trimethoprim,{f} [organic compound]
es,en,20,trimétrico,trimetric,{adj}
es,en,20,trinar,"to warble, chirp",{v}
es,en,20,trinchar,to carve,{v}
es,en,20,trinchera,"trench, ditch",{f}
es,en,20,trineo,"sledge, sleigh",{m}
es,en,20,triángulo,control arm,{m} [automotive]
es,en,20,triángulo,triangle,{m} [geometry]
es,en,20,triángulo,triangle,{m} [musical instruments]
es,en,20,triángulo equilátero,equilateral triangle,{m} [geometry]
es,en,20,triángulo rectángulo,right triangle,{m}
es,en,20,trinidad,trinity,{f}
es,en,20,trinidad,Trinity (in Christianity),{prop}
es,en,20,Trinidad,"female given name, referring to the Holy Trinity",{prop}
es,en,20,Trinidad,Trinidad (island),{prop}
es,en,20,Trinidad y Tobago,Trinidad and Tobago,{prop}
es,en,20,trinitense,Trinidadian and Tobagonian,{adj}
es,en,20,trinitense,Trinidadian and Tobagonian,{mf}
es,en,20,trinitrofenol,"trinitrophenol, picric acid",{m} [organic compound]
es,en,20,trinitrotolueno,"trinitrotoluene, TNT",{m} [organic compound]
es,en,20,trino,chirp,{m}
es,en,20,triosa,triose,{f} [organic chemistry]
es,en,20,tripa,belly,{f}
es,en,20,tripa,inner tube,{f}
es,en,20,tripa,"intestine, gut",{f}
es,en,20,tripa,tripe,{f}
es,en,20,tripas,tripe,{fp} [cooking]
es,en,20,triple,triple,{adj}
es,en,20,triple diosa,Triple Goddess,{f}
es,en,20,triple salto,triple jump,{m} [athletics]
es,en,20,triplicar,to triplicate; to do something three times,{v}
es,en,20,tripsina,trypsin,{f} [enzyme]
es,en,20,triptamina,tryptamine,{f} [organic compound]
es,en,20,triptófano,tryptophan,{m} [amino acid]
es,en,20,tripulación,"crew or a ship, plane, or other craft",{f}
es,en,20,tripulado,"manned, crewed",{adj}
es,en,20,tripulante,crewmember,{mf}
es,en,20,tripular,to man,{v}
es,en,20,triquetro,triquetrous,{n}
es,en,20,triquitraque,firecracker,{m}
es,en,20,triquiñuela,trick,{f}
es,en,20,trisección,trisection,{f}
es,en,20,triste,joyless,{adj}
es,en,20,triste,sad,{adj}
es,en,20,tristemente,sadly,{adv}
es,en,20,tristemente,unfortunately,{adv}
es,en,20,tristeza,sadness,{f}
es,en,20,Tristán,"male given name, cognate to English Tristan",{prop}
es,en,20,triterpeno,triterpene,{m} [organic compound]
es,en,20,triterpenoide,triterpenoid,{m} [organic compound]
es,en,20,triterpénico,triterpenoid,{adj}
es,en,20,tritio,tritium,{m} [isotope]
es,en,20,tritón,merman,{m}
es,en,20,trituradora,shredder,{f}
es,en,20,trituradora de madera,woodchipper,{n}
es,en,20,triturar,to grind,{v}
es,en,20,triunfalismo,triumphalism,{m}
es,en,20,triunfante,"triumphant, victorious",{adj}
es,en,20,triunfar,to triumph,{v}
es,en,20,triunfo,triumph,{m}
es,en,20,trivial,trivial,{adj}
es,en,20,trivializar,to trivialize,{v}
es,en,20,trióxido,trioxide,{m}
es,en,20,triza,fragment,{f}
es,en,20,térmica,thermal,{f}
es,en,20,térmico,thermal,{adj}
es,en,20,término,end,{m}
es,en,20,trámite,"procedure, step",{m}
es,en,20,tránsfuga,deserter,{mf}
es,en,20,tránsfuga,fugitive,{mf}
es,en,20,tránsfuga,"turncoat, traitor",{mf}
es,en,20,tránsito,"traffic, transit",{m}
es,en,20,trío,a group of three,{m}
es,en,20,trío,"trio, threesome",{m}
es,en,20,trocar,to barter,{v}
es,en,20,trocha,"trail, narrow path",{f}
es,en,20,trocito,"diminutive form of trozo, small piece",{m}
es,en,20,trocánter,trochanter,{m} [anatomy]
es,en,20,trocoide,trochoid,{f} [geometry]
es,en,20,-trofa,feminine form of -trofo,{suffix}
es,en,20,trofeo,trophy,{m}
es,en,20,-trofia,-trophy,{suffix}
es,en,20,-trofo,"-troph, -trophic",{suffix}
es,en,20,trofozoito,trophozoite,{m} [cytology]
es,en,20,troglodita,"barbarous, cruel (of a person)",{adj}
es,en,20,troglodita,Of or pertaining to subterranean life,{adj}
es,en,20,troglodita,caveman or cavewoman,{mf}
es,en,20,troglodita,troglodyte,{mf}
es,en,20,troj,A storeroom specifically used to keep olives separately before being ground,{f}
es,en,20,troj,garner,{f}
es,en,20,troja,A slim bag made of linen cloth,{f} [archaic]
es,en,20,troja,garner,{f} [archaic]
es,en,20,troja,saddlebag,{f} [archaic]
es,en,20,trol,troll,{m} [fantasy]
es,en,20,trola,lie,{f}
es,en,20,trola,female prostitute,"{f} [slang, South America]"
es,en,20,troll,alternative spelling of trol,{m}
es,en,20,tromba,"whirlwind, tornado",{f}
es,en,20,trombina,thrombin,{f} [enzyme]
es,en,20,trombón,trombone,{m}
es,en,20,trombocito,thrombocyte; blood platelet,{m}
es,en,20,trombosis,thrombosis,{f}
es,en,20,tromboxano,thromboxane,{m} [organic compound]
es,en,20,trombótico,thrombotic,{adj}
es,en,20,trompa,tube (especially the Fallopian tube),{f} [anatomy]
es,en,20,trompa,horn,{f} [musici]
es,en,20,trompa,proboscis,{f}
es,en,20,trompa,"snout (long, projecting nose, mouth and jaw of a beast)",{f}
es,en,20,trompa,trunk (of an elephant),{f}
es,en,20,trompa de Falopio,Fallopian tube,{f} [anatomy]
es,en,20,trompa de los Alpes,alphorn,{f}
es,en,20,trompe-l'œil,trompe-l'oeil (type of optical illusion),{m}
es,en,20,trompeta,trumpet,{f}
es,en,20,trompeta,trumpeter,{mf}
es,en,20,trompetista,trumpeter,{mf}
es,en,20,trompo,top (spinning toy),{m}
es,en,20,tronar,to thunder,{vi} [impersonal]
es,en,20,tronchar,"to crack, to split",{v}
es,en,20,tronchar,to shatter,{v}
es,en,20,tronchar,to snap,{v}
es,en,20,tronco,"guy, dude","{m} [colloquial, Spain]"
es,en,20,tronco,torso,{m}
es,en,20,tronco,trunk (tree trunk),{m}
es,en,20,tronco del encéfalo,brain stem,{m} [anatomy]
es,en,20,tronera,pocket of pool table,{f}
es,en,20,tronera,small window; porthole,{f}
es,en,20,trono,throne,{m}
es,en,20,tronquito,little trunk,{m}
es,en,20,tropa,"flock, herd",{f} [Latin America]
es,en,20,tropa,"army, troop",{f} [military]
es,en,20,tropa,"troop, crowd",{f}
es,en,20,tropecientos,zillions,{adj}
es,en,20,tropel,"mob, crowd",{m}
es,en,20,tropel,"squad, troop",{m}
es,en,20,tropel,swarm,{m}
es,en,20,tropelía,"outrage, abuse, barbarity",{f}
es,en,20,tropero,cowboy,{m} [Latin America]
es,en,20,tropezar,to get tripped up,{vi}
es,en,20,tropezar,"to trip, stumble, bump into",{vi}
es,en,20,tropezar,to meet (someone) by chance,{vr}
es,en,20,tropezón,stumbling,{adj}
es,en,20,tropezón,"stumble, trip (act)",{m}
es,en,20,tropezón,bit of meat or other food found in a stew,{m} [usually in plural]
es,en,20,tropezoso,"falling, stumbling",{adj}
es,en,20,tropical,tropical,{adj}
es,en,20,tropiezo,blunder,{m}
es,en,20,tropiezo,setback,{m}
es,en,20,tropo,trope,"{m} [music, rhetoric]"
es,en,20,tropomiosina,tropomyosin,{f} [protein]
es,en,20,troponina,troponin,{f} [protein]
es,en,20,tropopausa,tropopause,{f}
es,en,20,troposfera,troposphere,{f}
es,en,20,trotamundo,"drifter, transient",{m}
es,en,20,trotamundos,globetrotter,{m}
es,en,20,trotar,to trot,{v}
es,en,20,Troya,Troy,{prop}
es,en,20,troyano,Trojan,{adj}
es,en,20,trozo,piece,{m}
es,en,20,trozo de madera,woodchip,{n}
es,en,20,trépano,drill bit,{m}
es,en,20,trópico,"Of, or relating to tropes and their use",{adj}
es,en,20,trópico,tropic,"{m} [astronomy, geography]"
es,en,20,trópico,tropics,{m} [geography]
es,en,20,tráquea,"throat, windpipe",{f}
es,en,20,tórsalo,torsalo,{m}
es,en,20,tártaro,Tatar,{adj}
es,en,20,tártaro,tartar,{m} [dentistry]
es,en,20,tártaro,hell,{m} [poetic]
es,en,20,tártaro,tartaric acid,{m}
es,en,20,tártaro,Tatar (person),{m}
es,en,20,tártaro,Tatar (language),{prop}
es,en,20,tártaro de Crimea,Crimean Tatar (a Turkic language),{prop}
es,en,20,tórtola,turtle dove (bird),{f}
es,en,20,tórtola turca,"The collared dove, a bird",{f}
es,en,20,tórtolo,lovebird (person),{n} [colloquial]
es,en,20,trucar,"tune up, soup up (modify a motor vehicle)",{v}
es,en,20,trucha,queer,"{adj} [slang, offensive]"
es,en,20,trucha,trout,{f}
es,en,20,trucho,male trout,{m} [humorous]
es,en,20,truco,trick,{m}
es,en,20,trucos del oficio,tricks of the trade,{mp} [pluralonly]
es,en,20,truculento,"deadly, destructive",{adj}
es,en,20,truculento,"truculent, cruel, savage",{adj}
es,en,20,trueno,a clap of thunder,{m}
es,en,20,trueno,privet,{m} [rare]
es,en,20,trueque,barter,{m}
es,en,20,trufa,truffle (tuber),{f}
es,en,20,Trujillo,Spanish surname,{prop}
es,en,20,truncar,"to truncate, to cut off",{v}
es,en,20,Tsjinval,The capital city of South Ossetia,{prop}
es,en,20,tsunami,tsunami,{m}
es,en,20,tótem,totem,{m}
es,en,20,tótem,totem pole,{m}
es,en,20,títere,marionette,{m}
es,en,20,títere,puppet,{m}
es,en,20,título,title,{m}
es,en,20,tu,apocopic form of tuyo Your,{adj} [before the noun]
es,en,20,TU,"Tren Urbano, the metro system used in San Juan, Puerto Rico",{initialism}
es,en,20,tubería,"tubing, piping",{f}
es,en,20,tubo,tube,{m}
es,en,20,tubo de ensayo,test tube,{m}
es,en,20,tubo de escape,tailpipe; exhaust pipe,{m}
es,en,20,tubo neural,neural tube,{m} [anatomy]
es,en,20,tubérculo,tubercle,"{m} [anatomy, botany, pathology, mycology]"
es,en,20,tubular,tubular,{adj}
es,en,20,tubulina,tubulin,{f} [protein]
es,en,20,tucán,A toucan,{m}
es,en,20,tuerca,nut (for a bolt),{f}
es,en,20,tuerto,one-eyed,{adj}
es,en,20,tuerto,one-eyed person,{m}
es,en,20,tufo,a wisp (of hair),{m}
es,en,20,tufo,bad breath,{m}
es,en,20,tufo,"foul odor, stench",{m}
es,en,20,tuitear,to tweet,{v} [Internet]
es,en,20,tula,penis,"{f} [vulgar, Chile]"
es,en,20,tule,tule (freshwater sedge),{m}
es,en,20,tulio,thulium,{m}
es,en,20,tulipán,a tulip,{m}
es,en,20,tullido,crippled,{adj}
es,en,20,tullido,paralyzed,{adj}
es,en,20,tullido,"cripple, handicapped person",{m}
es,en,20,tu madre,"Similar to the English version, a catch-all retort; shut the fuck up. Literally: your mom","{f} [pejorative, slang]"
es,en,20,tumba,grave,{f}
es,en,20,tumbaburros,dictionary,{m} [slang]
es,en,20,tumbado,lying down,{adj}
es,en,20,tumbar,to fall,{vi}
es,en,20,tumbar,to lie down,{vr}
es,en,20,tumbar,"to knock over, tip (make fall)",{vt}
es,en,20,tumbar,"to lay, have sex (with)",{vt}
es,en,20,tumbarse a la bartola,To hit the hay; hit the sack,{v} [idiomatic]
es,en,20,tumbón,lazy,{adj} [colloquial]
es,en,20,tumbón,sly,{adj} [colloquial]
es,en,20,tumbona,"lounger (chair), sun-lounger, recliner, easy chair, deckchair, beach chair",{f}
es,en,20,tumor,tumor,{m}
es,en,20,tumoral,tumoral,{adj}
es,en,20,tuna,nopal,{f}
es,en,20,tuna,"prickly pear, the fruit of the nopal cactus (scientific names: genus Opuntia, Opuntia ficus-indica)",{f}
es,en,20,tuna,"a college singing group, wearing ornate clothes, called in the Americas estudiantina (see Tuna (music))",{f} [Spain]
es,en,20,tunante,loafing,{adj}
es,en,20,tunante,"tricky, deceptive",{adj}
es,en,20,tunante,crook,{mf}
es,en,20,tunante,loafer,{mf}
es,en,20,tundir,to mow,{v}
es,en,20,tundir,to shear,{v}
es,en,20,tundir,to thrash,{v}
es,en,20,tundra,tundra,{f}
es,en,20,tunear,To be crooked or deceitful,{v}
es,en,20,tunecino,Tunisian,{adj}
es,en,20,tunecino,Tunisian,{m}
es,en,20,tuneladora,tunneler (device for making tunnels),{f}
es,en,20,tungsteno,tungsten (chemical element),{m}
es,en,20,turanosa,turanose,{f} [carbohydrates]
es,en,20,turba,mob,{f}
es,en,20,turba,peat,{f}
es,en,20,turbante,turban,{m}
es,en,20,turbar,to confuse,{v}
es,en,20,turbar,to disturb,{v}
es,en,20,turbina,turbine,{f}
es,en,20,turbio,turbid,{adj}
es,en,20,turbulencia,turbulence,{f}
es,en,20,turbulencia,turbulent times,{f}
es,en,20,turbulento,turbulent,{adj}
es,en,20,turíbulo,"censer, thurible",{m}
es,en,20,turca,penis,"{f} [Nicaragua, offensive]"
es,en,20,turca,Turk,{f}
es,en,20,turco,Turkish,{adj}
es,en,20,turco,"(Central America) it is used infrequently to refer to a Turk, but it is most often used to refer to an Arab or a Jew. In general, it is a non-offensive synonym of Sand-Nigger. i.e. ""Los Turcos son los dueños de todas las tiendas de tela"". Here, 'Turcos' refers to the Arabs. ""Los Turcos son los dueños de todas las casas de empeño"". Here it refers to the Jews.",{m}
es,en,20,turco,Turk,{m}
es,en,20,turco,the Turkish language,{prop}
es,en,20,turcomano,Turkoman (Turkmen),{adj}
es,en,20,turcomano,Turkoman (Turkmen),{m}
es,en,20,turismo,tourism,{m}
es,en,20,turismo sexual,sex tourism,{m}
es,en,20,turista,tourist,{mf}
es,en,20,Turkmenistán,Turkmenistan,{prop}
es,en,20,turkmeno,Turkmen,{adj}
es,en,20,turkmeno,Turkmen,{m}
es,en,20,turmalina,tourmaline,{f}
es,en,20,turón,"polecat, weasel",{m}
es,en,20,turnar,to alternate,{v}
es,en,20,turnar,to take turns,{v}
es,en,20,turnarse,To take turns,{vr}
es,en,20,turno,"duty, guard",{m}
es,en,20,turno,shift,{m}
es,en,20,turno,turn,{m}
es,en,20,turquí,Turkish,{adj} [obsolete]
es,en,20,Turquía,Turkey (country at intersection of Europe and Asia),{prop}
es,en,20,turquear,to beat up somebody,"{v} [Nicaragua, vulgar]"
es,en,20,turquesa,turquoise,{adj}
es,en,20,turquesa,turquoise (gemstone),{f}
es,en,20,turquesa,turquoise (color),{f} [uncountable]
es,en,20,turrón,A sweet made from almonds. Similar to nougat,{m}
es,en,20,turístico,touristic,{adj}
es,en,20,tururú,"(to be) crazy, nuts",{adj}
es,en,20,tusar,to shear,{v} [Latin America]
es,en,20,tusilago,coltsfoot,{m}
es,en,20,tutú,tutu,{m}
es,en,20,tuétano,marrowbone,{m}
es,en,20,tuétano,"marrow, bone marrow",{m}
es,en,20,tutear,"To address someone informally, with tú, to thou",{v}
es,en,20,tutela,custody,{f}
es,en,20,tutela,title,{f}
es,en,20,tutelaje,tutelage,{m}
es,en,20,tuteo,"In Spanish dialects, the use of the pronoun tú as opposed to vos",{m}
es,en,20,tuteo,The use of informal as opposed to polite pronouns,{m}
es,en,20,tuto,sleepiness,"{m} [Chile, childish]"
es,en,20,tuto,thigh,{m} [Chile]
es,en,20,Tuvalu,Tuvalu,{prop}
es,en,20,tuvaluano,Tuvaluan,{adj}
es,en,20,tuvaluano,Tuvaluan,{m}
es,en,20,tuxtleco,Of or pertaining to the Mexican city of Tuxtla Gutiérrez,{adj}
es,en,20,tuya,"feminine form of tuyo Yours, your",{adj}
es,en,20,tuya,(Thuja) thuja,{f} [botany]
es,en,20,tuya,tuya,{f} [geology]
es,en,20,tuya,feminine form of tuyo Yours,{pron}
